,source_idx,source_name,issn,era_journal_name,era_for_codes,harzing_journal_name,harzing_field,works_count,cited_by_count,wos_journal_name,wos_categories,topic_count,subfield_name,field_name,econ_bus_density,econ_score,bus_score,field_eb
365,62126747,The Singapore Economic Review,0217-5908,Singapore Economic Review,['3801' '3802' '3803'],,,1671,12083,SINGAPORE ECONOMIC REVIEW,['ECONOMICS'],254,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,5,0,E
366,132285554,Creativity and Innovation Management,0963-1690,Creativity and Innovation Management,['3505' '3507'],Creativity and Innovation Management,Innovation,1661,42814,Creativity and Innovation Management,['MANAGEMENT'],460,Strategy and Management,"Business, Management and Accounting",0.5998336106489185,0,5,B
367,14567820,The Journal of developing areas,0022-037X,Journal of Developing Areas,['35' '38'],Journal of Developing Areas,Economics,1661,18439,,,298,Economics and Econometrics,"Economics, Econometrics and Finance",0.8731656184486373,3,1,E
368,145099083,Journal of Economics and Business,0148-6195,Journal of Economics and Business,['3502' '3801'],,,1658,37345,JOURNAL OF ECONOMICS AND BUSINESS,"['BUSINESS, FINANCE']",382,Accounting,"Business, Management and Accounting",1.0,2,3,A
369,4394735609,Foreign Trade Review,0971-7625,,,,,1658,3954,Foreign Trade Review,['ECONOMICS' 'BUSINESS'],720,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",0.9188667095943336,2,1,E
370,41302103,International Journal of Physical Distribution & Logistics Management,0960-0035,International Journal of Physical Distribution and Logistics Management,['3509'],International Journal of Physical Distribution and Logistics,"OR,MS,POM",1655,122840,INTERNATIONAL JOURNAL OF PHYSICAL DISTRIBUTION & LOGISTICS MANAGEMENT,['MANAGEMENT'],643,Management Information Systems,"Business, Management and Accounting",1.0,0,4,B
371,81410195,Manufacturing & Service Operations Management,1523-4614,,,Manufacturing and Service Operations Management,"OR,MS,POM",1648,89610,M&SOM-Manufacturing & Service Operations Management,['MANAGEMENT'],731,Management Information Systems,"Business, Management and Accounting",0.8875669244497323,0,3,B
372,121409115,International Review of Law and Economics,0144-8188,,,International Review of Law and Economics,Economics,1646,33023,INTERNATIONAL REVIEW OF LAW AND ECONOMICS,['ECONOMICS'],699,Economics and Econometrics,"Economics, Econometrics and Finance",0.8915060670949322,3,0,E
373,171424506,European Accounting Review,0963-8180,European Accounting Review,['3501'],European Accounting Review,F&A,1645,68652,European Accounting Review,"['BUSINESS, FINANCE']",744,Accounting,"Business, Management and Accounting",1.0,2,3,A
374,124504522,Information Systems Management,1058-0530,,,Information Systems Management,"MIS,KM",1642,39982,,,371,Management Information Systems,"Business, Management and Accounting",0.8549172346640701,0,2,B
375,82316188,European Journal of Finance,1351-847X,The European Journal of Finance,['3502' '3801'],European Journal of Finance,F&A,1640,33107,European Journal of Finance,"['BUSINESS, FINANCE']",608,Finance,"Economics, Econometrics and Finance",1.0,4,2,A
376,3022066471,German Journal of Human Resource Management Zeitschrift für Personalforschung,2397-0022,,,German Journal of Human Resource Management,"OS/OB,HRM/IR",1637,9747,German Journal of Human Resource Management-Zeitschrift fur Personalforschung,['MANAGEMENT'],291,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.6147686832740213,0,3,B
377,3593595,Australian Journal of Agricultural and Resource Economics,1364-985X,The Australian Journal of Agricultural and Resource Economics,['3801'],Australian Journal of Agricultural and Resource Economics,Economics,1637,28049,AUSTRALIAN JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,['ECONOMICS'],229,Economics and Econometrics,"Economics, Econometrics and Finance",0.46983758700696054,4,0,E
378,124549413,Journal of Economic Surveys,0950-0804,Journal of Economic Surveys,['3502' '3801'],Journal of Economic Surveys,Economics,1626,105012,JOURNAL OF ECONOMIC SURVEYS,['ECONOMICS'],218,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",1.0,4,1,E
379,86762183,Journal of Accounting and Public Policy,0278-4254,,,Journal of Accounting and Public Policy,F&A,1622,75226,JOURNAL OF ACCOUNTING AND PUBLIC POLICY,"['BUSINESS, FINANCE']",836,Accounting,"Business, Management and Accounting",1.0,2,2,A
380,107036887,Asia Pacific Journal of Management,0217-4561,Asia Pacific Journal of Management,['3505' '3507'],Asia Pacific Journal of Management,IB,1622,68793,Asia Pacific Journal of Management,['MANAGEMENT'],434,Accounting,"Business, Management and Accounting",1.0,0,5,B
381,187709482,Electronic Commerce Research and Applications,1567-4223,,,Electronic Commerce Research and Applications,"MIS,KM",1618,76009,Electronic Commerce Research and Applications,['BUSINESS'],443,Sociology and Political Science,Social Sciences,0.4429727740986019,0,2,B
382,115237062,Journal of Economics & Management Strategy,1058-6407,Journal of Economics and Management Strategy,['3502' '3801'],Journal of Economics and Management Strategy,Economics,1613,61745,JOURNAL OF ECONOMICS & MANAGEMENT STRATEGY,['ECONOMICS' 'MANAGEMENT'],409,Economics and Econometrics,"Economics, Econometrics and Finance",0.7034764826175869,4,2,A
383,170287006,Scandinavian Economic History Review,0358-5522,,,,,1612,11476,SCANDINAVIAN ECONOMIC HISTORY REVIEW,['ECONOMICS'],389,Economics and Econometrics,"Economics, Econometrics and Finance",0.6622418879056047,2,0,E
384,165087003,Journal of the European Economic Association,1542-4766,Journal of the European Economic Association,['3801' '3802' '3803'],Journal of the European Economic Association,Economics,1610,123603,Journal of the European Economic Association,['ECONOMICS'],204,Economics and Econometrics,"Economics, Econometrics and Finance",0.7892813641900122,6,0,E
385,171971387,Scandinavian Journal of Management,0956-5221,Scandinavian Journal of Management,['3505' '3507'],Scandinavian Journal of Management,Gen & Strat,1610,54234,Scandinavian Journal of Management,['MANAGEMENT'],451,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.9074626865671642,0,5,B
386,170231156,International Journal of Entrepreneurial Behaviour & Research,1355-2554,International Journal of Entrepreneurial Behaviour and Research,['3505' '3507'],International Journal of Entrepreneurial Behaviour and Re,Entrep,1609,72155,INTERNATIONAL JOURNAL OF ENTREPRENEURIAL BEHAVIOR & RESEARCH,['BUSINESS' 'MANAGEMENT'],1058,Management of Technology and Innovation,"Business, Management and Accounting",1.0,0,5,B
387,200768828,CEPAL review,0251-2920,,,,,1606,9211,Cepal Review,['ECONOMICS'],403,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",0.8779443254817987,2,0,E
388,2735890421,The World Bank Economic Review,0258-6770,The World Bank Economic Review,['3801' '3802' '3803'],World Bank Economic Review,Economics,1602,118171,WORLD BANK ECONOMIC REVIEW,"['ECONOMICS' 'BUSINESS, FINANCE']",341,Economics and Econometrics,"Economics, Econometrics and Finance",0.6812080536912751,6,1,E
389,35673206,International Marketing Review,0265-1335,International Marketing Review,['3506' '3507'],International Marketing Review,Marketing,1599,98950,INTERNATIONAL MARKETING REVIEW,['BUSINESS'],593,Strategy and Management,"Business, Management and Accounting",0.8916806253489671,0,5,B
390,2765024836,Vision The Journal of Business Perspective,0972-2629,,,,,1597,12998,Vision-The Journal of Business Perspective,['BUSINESS' 'MANAGEMENT'],114,Accounting,"Business, Management and Accounting",0.8245614035087719,0,2,B
391,116345831,International Journal of Emerging Markets,1746-8809,International Journal of Emerging Markets,['3502' '3506' '3507'],,,1597,31045,International Journal of Emerging Markets,['ECONOMICS' 'BUSINESS' 'MANAGEMENT'],379,Accounting,"Business, Management and Accounting",1.0,1,5,B
392,2764640640,Baltic Journal of Economic Studies,2256-0742,,,,,1581,5798,Baltic Journal of Economic Studies,['ECONOMICS'],835,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",0.6962714704650188,2,0,E
393,4210222123,Journal of Open Innovation Technology Market and Complexity,2199-8531,"Journal of Open Innovation: Technology, Market, and Complexity",['3507'],,,1573,44943,,,234,Strategy and Management,"Business, Management and Accounting",0.6058041112454655,0,2,B
394,2875300,Review of International Political Economy,0969-2290,,,,,1568,78084,REVIEW OF INTERNATIONAL POLITICAL ECONOMY,['ECONOMICS'],320,Development,Social Sciences,0.5233265720081136,1,0,X
395,181388337,International Journal of Innovation Management,1363-9196,International Journal of Innovation Management,['3503' '3507'],International Journal of Innovation Management,Innovation,1557,40008,International Journal of Innovation Management,['MANAGEMENT'],850,Strategy and Management,"Business, Management and Accounting",1.0,0,5,B
396,27632631,Journal of Brand Management,1350-231X,Journal of Brand Management,['3506' '3507'],Journal of Brand Management,Marketing,1554,73193,Journal of Brand Management,['BUSINESS' 'MANAGEMENT'],822,Marketing,"Business, Management and Accounting",0.7443850267379679,0,5,B
397,87328381,Journal of Occupational and Organizational Psychology,0963-1798,,,Journal of Occupational and Organizational Psychology,"OS/OB,HRM/IR",1553,134329,JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY,['MANAGEMENT'],738,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.5536384096024006,0,3,B
398,143995394,Journal of World Business,1090-9516,Journal of World Business,['3505' '3507'],Journal of World Business,IB,1545,133740,JOURNAL OF WORLD BUSINESS,['BUSINESS'],702,Strategy and Management,"Business, Management and Accounting",0.8908898305084746,0,5,B
399,4210230903,Engineering Management Journal,1042-9247,,,,,1538,16996,Engineering Management Journal,['MANAGEMENT'],194,Management Science and Operations Research,Decision Sciences,0.4200298953662182,0,1,X
400,4210232703,Gospodarka Narodowa,0867-0005,Gospodarka Narodowa,['3801' '3802' '3803'],,,1534,4674,Gospodarka Narodowa-The Polish Journal of Economics,['ECONOMICS'],413,Economics and Econometrics,"Economics, Econometrics and Finance",0.7502145922746781,5,0,E
401,45682993,Academy of Management Learning and Education,1537-260X,,,Academy of Management Learning and Education,Education,1525,83265,Academy of Management Learning & Education,['MANAGEMENT'],480,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",0.8584214808787632,0,2,B
402,44376543,Business & Society,0007-6503,Business and Society,['3507'],Business and Society,Gen & Strat,1525,80460,Business & Society,['BUSINESS'],467,Strategy and Management,"Business, Management and Accounting",0.8397873955960516,0,4,B
403,187788904,Journal of Hospitality and Tourism Management,1447-6770,Journal of Hospitality and Tourism Management,['3504' '3508'],Journal of Hospitality and Tourism Management,Tourism,1524,54671,Journal of Hospitality and Tourism Management,['MANAGEMENT'],530,Sociology and Political Science,Social Sciences,0.4594084329767149,0,4,B
404,191693275,Human Resource Development Quarterly,1044-8004,,,Human Resource Development Quarterly,"OS/OB,HRM/IR",1518,51906,Human Resource Development Quarterly,['MANAGEMENT'],468,Applied Psychology,Psychology,0.5144356955380578,0,2,B
405,203364070,Bulletin of Indonesian Economic Studies,0007-4918,,,Bulletin of Indonesian Economic Studies,Economics,1513,20564,BULLETIN OF INDONESIAN ECONOMIC STUDIES,['ECONOMICS'],297,Sociology and Political Science,Social Sciences,0.5863509749303621,2,0,E
406,144472306,Journal of Manufacturing Technology Management,1741-038X,Journal of Manufacturing Technology Management,['3507'],Journal of Manufacturing Technology Management,"OR,MS,POM",1505,64796,Journal of Manufacturing Technology Management,['MANAGEMENT'],565,Management Information Systems,"Business, Management and Accounting",0.8804702808621816,0,4,B
407,106098198,Oxford Review of Economic Policy,0266-903X,Oxford Review of Economic Policy,['3502' '3801'],Oxford Review of Economic Policy,Economics,1501,88313,OXFORD REVIEW OF ECONOMIC POLICY,['ECONOMICS'],208,Economics and Econometrics,"Economics, Econometrics and Finance",1.0,4,1,E
408,4210186494,Gestão & Produção,0104-530X,Gestao e Producao,['3507' '3801'],,,1495,12643,,,410,Information Systems and Management,Decision Sciences,0.5434412265758092,1,1,X
409,4210215964,South African Journal of Business Management,2078-5585,,,,,1483,11773,South African Journal of Business Management,['BUSINESS' 'MANAGEMENT'],142,Strategy and Management,"Business, Management and Accounting",1.0,0,2,B
410,4210206464,International journal of organizational analysis,1758-8561,International Journal of Organizational Analysis,['3505' '3507'],,,1481,24355,International Journal of Organizational Analysis,['MANAGEMENT'],496,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",1.0,0,4,B
411,184446198,Journal of Public Economic Theory,1097-3923,Journal of Public Economic Theory,['3801' '3803'],Journal of Public Economic Theory,Economics,1476,17539,Journal of Public Economic Theory,['ECONOMICS'],521,Economics and Econometrics,"Economics, Econometrics and Finance",0.8079268292682927,5,0,E
412,162526994,International Journal of Market Research,1470-7853,International Journal of Market Research,['3506'],International Journal of Market Research,Marketing,1475,32805,INTERNATIONAL JOURNAL OF MARKET RESEARCH,['BUSINESS'],334,Marketing,"Business, Management and Accounting",0.6584158415841584,0,4,B
413,2764703659,Journal of Business & Economics Research (JBER),1542-4448,Journal of Business and Economics Research,['3507'],,,1469,9275,,,157,Accounting,"Business, Management and Accounting",1.0,0,2,B
414,25250876,Economy and Society,0308-5147,,,Economy and Society,Economics,1460,86066,ECONOMY AND SOCIETY,['ECONOMICS'],199,Sociology and Political Science,Social Sciences,0.5751445086705202,2,0,E
415,161221442,Abacus,0001-3072,Abacus,['3501' '3502'],Abacus,F&A,1451,31008,Abacus-A Journal of Accounting Finance and Business Studies,"['BUSINESS, FINANCE']",532,Accounting,"Business, Management and Accounting",1.0,2,4,A
416,128223704,Economics and Philosophy,0266-2671,,,Economics and Philosophy,Economics,1449,23965,Economics & Philosophy,['ECONOMICS'],376,Economics and Econometrics,"Economics, Econometrics and Finance",0.4727954971857411,3,0,E
417,3354691,Journal of Small Business and Enterprise Development,1462-6004,Journal of Small Business and Enterprise Development,['3505' '3506' '3507'],Journal of Small Business and Enterprise Development,Entrep,1449,62484,Journal of Small Business and Enterprise Development,['BUSINESS'],783,Management of Technology and Innovation,"Business, Management and Accounting",1.0,0,6,B
